,NTN2,XYB,XPXN,THB,NNP1,NNG2,HHO,import_Hongsa,import_ThaKhaek,import_ThaNaLaeng,import_PakLay,import_PakBo,import_Paksan,import_PhonThong
,bus431,bus204,bus437,bus430,bus410,bus413,bus437,bus203,bus432,bus408,bus206,bus453,bus410,bus437
2023/8/5 21:00,741.6,1157,343.3,424.5,196.1,456.9,132,1001.5,38.78755556,7.552941176,53.2,7.259259259,7.622238806,0
2023/8/5 22:00,741.5,1162,341.1,423.3,189.1,436.4,131.8,998.1,38.68266667,7.67,56.4,7.259567901,7.609253731,0
2023/8/5 23:00,738.4,1150.8,342.9,422.6,195.6,448,131.5,995,38.57777778,7.787058824,56.4,7.259876543,7.596268657,0
2023/8/6 00:00,739.8,1166.5,332.4,424,184.8,429.6,131.6,1003.7,38.47288889,7.904117647,56.2,7.260185185,7.583283582,0
2023/8/6 01:00,598.2,1180.1,169.7,426,130.6,49.1,0,1006.3,38.368,8.021176471,55.8,7.260493827,7.570298507,0
2023/8/6 02:00,602.2,1179.3,179.8,426,131.6,0,0,1001,38.26311111,8.138235294,58,7.260802469,7.557313433,0
2023/8/6 03:00,454.8,1177.8,60.5,427.5,0,0,0,1007.8,38.15822222,8.255294118,57.3,7.261111111,7.544328358,0
2023/8/6 04:00,148,1178.8,67.4,426.2,0,0,0,1006.3,38.05333333,8.372352941,57.4,7.261419753,7.531343284,0
2023/8/6 05:00,148.4,1178.4,66.9,424.5,0,0,0,1006.5,37.94844444,8.489411765,55.8,7.261728395,7.518358209,0
2023/8/6 06:00,302.2,1178.5,171.1,425.1,0,0,0,1007,37.84355556,8.606470588,48.8,7.262037037,7.505373134,0
2023/8/6 07:00,0,1158.2,49,424,0,0,0,997.8,37.73866667,8.723529412,48.7,7.262345679,7.49238806,0
2023/8/6 08:00,0,1163.3,0,425.1,0,0,0,1018.2,37.63377778,8.840588235,46.4,7.262654321,7.479402985,0
2023/8/6 09:00,0,1166.1,0,424.3,0,0,0,833.3,37.52888889,8.957647059,41,7.262962963,7.46641791,0
2023/8/6 10:00,0,1166.1,0,427.4,0,0,0,864.7,37.424,9.074705882,55.1,7.263271605,7.453432836,0
2023/8/6 11:00,0,1156.3,0,427.9,0,0,0,933.1,37.31911111,9.191764706,53.5,7.263580247,7.440447761,0
2023/8/6 12:00,0,1154.4,0,421.3,0,0,0,1016.4,37.21422222,9.308823529,54.1,7.263888889,7.427462687,0
2023/8/6 13:00,0,1152.9,0,428,0,0,0,1018.4,37.10933333,9.425882353,51.5,7.264197531,7.414477612,0
2023/8/6 14:00,462.5,1147.7,98.2,428.4,0,114.7,0,1025.6,37.00444444,9.542941176,54,7.264506173,7.401492537,0
2023/8/6 15:00,605.9,1150.1,86,424.2,134.1,111,0,1015.4,36.89955556,9.66,57.9,7.264814815,7.388507463,0
2023/8/6 16:00,599.2,1147.7,158.5,422.9,134.4,107.1,0,1010.1,36.79466667,9.777058824,53.9,7.265123457,7.375522388,0
2023/8/6 17:00,598.9,1144.2,156.3,422.5,129.6,0,0,1013.4,36.68977778,9.894117647,47.5,7.265432099,7.362537313,0
2023/8/6 18:00,594.9,1142,231,419.6,131.2,324.7,0,712.2,36.58488889,10.01117647,44.2,7.265740741,7.349552239,0
2023/8/6 19:00,602.9,1127.6,271.6,425.5,130.9,331,67.6,510.2,36.48,10.12823529,40.7,7.266049383,7.336567164,0
2023/8/6 20:00,599.1,1123.6,255.5,422,131.3,309.7,131.4,479.6,36.37511111,10.24529412,47.8,7.266358025,7.32358209,0
2023/8/6 21:00,603.1,1121.5,261.8,425,130.5,320.2,131.8,478.5,36.27022222,10.36235294,48.7,7.266666667,7.310597015,0
2023/8/6 22:00,602.8,1121.8,303.2,425.5,131.4,338.2,67,479.4,36.16533333,10.47941176,55.3,7.266975309,7.29761194,0
2023/8/6 23:00,606.1,1116.3,353.9,425.1,130.9,313.5,131.9,481.1,36.06044444,10.59647059,58,7.267283951,7.284626866,0
2023/8/7 00:00,599.1,1116.8,330.2,423.8,131.4,303.2,0,481.4,35.95555556,10.71352941,57.5,7.267592593,7.271641791,0
2023/8/7 01:00,598.7,1091.7,346,425.8,128.9,149.5,0,479.9,35.85066667,10.83058824,59.1,7.267901235,7.258656716,0
2023/8/7 02:00,0,1092.6,161.1,422.2,130.7,0,0,480.5,35.74577778,10.94764706,58.5,7.268209877,7.245671642,0
2023/8/7 03:00,0,1089.7,54.4,424.1,0,0,0,479.6,35.64088889,11.06470588,58.4,7.268518519,7.232686567,0
2023/8/7 04:00,0,1087.9,52.9,423.3,0,0,0,479,35.536,11.18176471,60.7,7.26882716,7.219701493,0
2023/8/7 05:00,0,1087.4,55.5,427,0,0,0,479.6,35.43111111,11.29882353,51.2,7.269135802,7.206716418,0
2023/8/7 06:00,159,1084.5,285.8,425.9,220.5,0,0,479.7,35.32622222,11.41588235,43.1,7.269444444,7.193731343,0
2023/8/7 07:00,297.6,1083.2,230.7,420.8,220,0,0,490.3,35.22133333,11.53294118,43.8,7.269753086,7.180746269,0
2023/8/7 08:00,650.2,1073.3,294.2,426.3,226.8,339.1,0,489.6,35.11644444,11.65,50.2,7.270061728,7.167761194,0
2023/8/7 09:00,593,1062,260.2,422.6,220,292.1,0,488.7,35.01155556,11.76705882,54.4,7.27037037,7.154776119,0
2023/8/7 10:00,599.5,1057.3,258.3,421.2,218.4,294,0,488.9,34.90666667,11.88411765,54.1,7.270679012,7.141791045,0
2023/8/7 11:00,600.4,1053.3,271.8,424,219.6,305.6,0,488,34.80177778,12.00117647,59.3,7.270987654,7.12880597,0
2023/8/7 12:00,595.2,1059.6,365.3,419.7,228.9,243.3,0,488.1,34.69688889,12.11823529,57.1,7.271296296,7.115820896,0
2023/8/7 13:00,602.4,1039.6,365.6,427,216.2,111.7,66.9,489.5,34.592,12.23529412,61,7.271604938,7.102835821,0
2023/8/7 14:00,600.4,1034.1,350.7,422.8,215.9,325.2,131.2,488.5,34.48711111,12.35235294,58,7.27191358,7.089850746,0
2023/8/7 15:00,599.7,1028.5,215.1,422.6,209.1,328.6,131.6,490.1,34.38222222,12.46941176,62.6,7.272222222,7.076865672,0
2023/8/7 16:00,600.4,1010.9,224.8,421.9,215,325.5,131.6,488,34.27733333,12.58647059,60.3,7.272530864,7.063880597,0
2023/8/7 17:00,596.6,1001.8,198.5,420.7,199.8,307.1,131.8,487.7,34.17244444,12.70352941,55.7,7.272839506,7.050895522,0
2023/8/7 18:00,313.6,984.9,221.9,422,214.8,0,68,488.8,34.06755556,12.82058824,48.7,7.273148148,7.037910448,0
2023/8/7 19:00,600.2,971.5,228.5,422.5,213.9,339.3,132.1,488.9,33.96266667,12.93764706,44.4,7.27345679,7.024925373,0
2023/8/7 20:00,599.8,950.6,241.7,424.4,212.7,478.7,132.2,487.6,33.85777778,13.05470588,48.2,7.273765432,7.011940299,0
2023/8/7 21:00,598.5,946.2,236,420.3,219.2,480,132.4,487.4,33.75288889,13.17176471,52.2,7.274074074,6.998955224,0
2023/8/7 22:00,598.8,909.7,74.5,421.5,219.7,451.5,131.9,488.5,33.648,13.28882353,56.8,7.274382716,6.985970149,0
2023/8/7 23:00,597.7,889.5,74.6,422.2,212.9,457.6,131.8,490.3,33.54311111,13.40588235,59.3,7.274691358,6.972985075,0
2023/8/8 00:00,598,842.4,69.4,420.4,201,439,132.1,486.2,33.43822222,13.52294118,63,7.275,6.96,0
2023/8/8 01:00,598.5,799.3,85.7,424.7,219,334.9,65.5,488.9,33.33333333,13.64,58.1,7.275308642,6.947014925,0
2023/8/8 02:00,785.6,752.5,192.1,420.6,207.1,256.8,0,489.2,33.22844444,13.75705882,58.9,7.275617284,6.934029851,0
2023/8/8 03:00,600.9,726.7,313.6,422.9,218.9,0,0,484.1,33.12355556,13.87411765,60.4,7.275925926,6.921044776,0
2023/8/8 04:00,298.3,692.4,302.8,421.5,129.3,0,0,489,33.01866667,13.99117647,61.7,7.276234568,6.908059701,0
2023/8/8 05:00,299.5,685.9,320.2,421.4,130.7,0,0,488.6,32.91377778,14.10823529,59.2,7.27654321,6.895074627,0
2023/8/8 06:00,399.3,692.6,332.1,424.6,129.7,0,0,489.2,32.80888889,14.22529412,49,7.276851852,6.882089552,0
2023/8/8 07:00,400.2,690.4,323.9,422.2,130.5,0,0,488.9,32.704,14.34235294,47.4,7.277160494,6.869104478,0
2023/8/8 08:00,374,689.8,340.1,425.9,199.5,0,0,489.8,32.59911111,14.45941176,53.6,7.277469136,6.856119403,0
2023/8/8 09:00,589.9,687.4,294.3,419.7,224.6,314.8,0,487.4,32.49422222,14.57647059,57.4,7.277777778,6.843134328,0
2023/8/8 10:00,598.9,690.6,321.8,422.4,129.3,298.4,0,488.6,32.38933333,14.69352941,53.3,7.27808642,6.830149254,0
2023/8/8 11:00,598.7,687.3,164.7,423,125.3,102.2,0,488,32.28444444,14.81058824,51.5,7.278395062,6.817164179,0
2023/8/8 12:00,510.1,182.4,156.5,422.6,122.7,0,0,489.2,32.17955556,14.92764706,64.7,7.278703704,6.804179104,0
2023/8/8 13:00,305.6,0,175.9,426.3,126.4,102.3,67.6,488.7,32.07466667,15.04470588,58.6,7.279012346,6.79119403,0
2023/8/8 14:00,599.7,0,348.7,423,126.7,315.5,131.2,488.4,31.96977778,15.16176471,57.4,7.279320988,6.778208955,0
2023/8/8 15:00,599,0,330.7,421,127,308.8,131.6,488.9,31.86488889,15.27882353,62.4,7.27962963,6.765223881,0
2023/8/8 16:00,695.3,0,351.9,421.2,125.7,323.8,131.7,488,31.76,15.39588235,61.8,7.279938272,6.752238806,0
2023/8/8 17:00,743.5,0,321.9,419.7,216.4,0,0,489.3,31.65511111,15.51294118,63.1,7.280246914,6.739253731,0
2023/8/8 18:00,760.2,0,359.3,425.1,240.5,0,68,492.9,31.55022222,15.63,47.8,7.280555556,6.726268657,0
2023/8/8 19:00,760.3,0,360.9,425.8,241.5,531,131.6,489.5,31.44533333,15.74705882,47.8,7.280864198,6.713283582,0
2023/8/8 20:00,658.3,0,99,422,241.2,256.5,131.8,489.2,31.34044444,15.86411765,54.9,7.28117284,6.700298507,0
2023/8/8 21:00,192.9,0,93.4,423.6,242,107.9,132.2,488.6,31.23555556,15.98117647,59.9,7.281481481,6.687313433,0
2023/8/8 22:00,149.2,0,59.3,423.2,241.7,0,131.9,488.3,31.13066667,16.09823529,63.4,7.281790123,6.674328358,0
2023/8/8 23:00,301.3,0,59.8,421.3,241.9,0,132.1,490.1,31.02577778,16.21529412,65.7,7.282098765,6.661343284,0
2023/8/9 00:00,318.8,0,54.5,421,241.5,118.1,0,489.2,30.92088889,16.33235294,62.6,7.282407407,6.648358209,0
2023/8/9 01:00,321.2,0,54.2,425.3,148.7,0,0,490.1,30.816,16.44941176,64.8,7.282716049,6.635373134,0
2023/8/9 02:00,0,0,119,424.2,0,0,0,490.1,30.71111111,16.56647059,64.6,7.283024691,6.62238806,0
2023/8/9 03:00,0,0,120.4,420.9,0,0,0,489.7,30.60622222,16.68352941,65.7,7.283333333,6.609402985,0
2023/8/9 04:00,0,0,114.4,419.8,225.2,0,0,490.4,30.50133333,16.80058824,68.8,7.283641975,6.59641791,0
2023/8/9 05:00,0,0,119.1,426,240,0,0,489.8,30.39644444,16.91764706,65.8,7.283950617,6.583432836,0
2023/8/9 06:00,0,0,118.4,423.9,239.2,0,0,489.2,30.29155556,17.03470588,55.5,7.284259259,6.570447761,0
2023/8/9 07:00,0,0,120.4,424.4,190.3,0,0,489.5,30.18666667,17.15176471,57.9,7.284567901,6.557462687,0
2023/8/9 08:00,301,0,119.1,421.5,190.9,0,0,489.5,30.08177778,17.26882353,62.4,7.284876543,6.544477612,0
2023/8/9 09:00,399.2,0,276.1,421.3,190.3,153.3,0,489.5,29.97688889,17.38588235,64.1,7.285185185,6.531492537,0
2023/8/9 10:00,394.5,0,108.3,421.5,180.6,0,0,488.8,29.872,17.50294118,60.2,7.285493827,6.518507463,0
2023/8/9 11:00,399.8,0,0,213.6,179.7,0,0,489.5,29.76711111,17.62,56.2,7.285802469,6.505522388,0
2023/8/9 12:00,31.7,0,0,430.5,179.8,0,0,492.4,29.66222222,17.73705882,58.4,7.286111111,6.492537313,0
2023/8/9 13:00,23.3,0,0,433.9,180.9,0,0,488.8,29.55733333,17.85411765,60.8,7.286419753,6.479552239,0
2023/8/9 14:00,480.9,0,120.6,430.8,180.5,331.2,132.1,496.1,29.45244444,17.97117647,59.2,7.286728395,6.466567164,0
2023/8/9 15:00,479.2,0,119.2,430.3,179.6,326.6,132,494.7,29.34755556,18.08823529,54.6,7.287037037,6.45358209,0
2023/8/9 16:00,313.4,0,114.7,429.1,179.3,207,132.3,492.3,29.24266667,18.20529412,54.6,7.287345679,6.440597015,0
2023/8/9 17:00,301.3,0,110.7,427.8,199.5,213,0,495.8,29.13777778,18.32235294,52.7,7.287654321,6.42761194,0
2023/8/9 18:00,605.3,0,109,427.4,199.9,191.5,132.3,494.7,29.03288889,18.43941176,55.3,7.287962963,6.414626866,0
2023/8/9 19:00,595.9,103,112.9,426.9,199.9,316.2,131.8,494.1,28.928,18.55647059,41.6,7.288271605,6.401641791,0
2023/8/9 20:00,599,298.8,346.3,428.8,199.8,326.2,131.6,493,28.82311111,18.67352941,39.3,7.288580247,6.388656716,0
2023/8/9 21:00,598.4,503.8,343.5,429.1,199.8,310,131.9,495.8,28.71822222,18.79058824,42.9,7.288888889,6.375671642,0
2023/8/9 22:00,599.8,601.6,105,428,200.4,323.8,131.7,495.8,28.61333333,18.90764706,57.5,7.289197531,6.362686567,0
2023/8/9 23:00,597.8,601.9,101.7,427.8,200,324,0,492.9,28.50844444,19.02470588,52.3,7.289506173,6.349701493,0
2023/8/10 00:00,599.8,607,107.2,427.9,200.6,333.9,0,493.6,28.40355556,19.14176471,58.4,7.289814815,6.336716418,0
2023/8/10 01:00,595.5,707.6,110.4,427.9,238.8,0,0,493.6,28.29866667,19.25882353,57.2,7.290123457,6.323731343,0
2023/8/10 02:00,242.5,705.2,228.5,425.1,119.8,0,0,493.2,28.19377778,19.37588235,57.4,7.290432099,6.310746269,0
2023/8/10 03:00,0,702.2,225.4,421,117.6,0,0,490.4,28.08888889,19.49294118,58,7.290740741,6.297761194,0
2023/8/10 04:00,0,709.8,223.3,427.9,119.8,0,0,493.6,27.984,19.61,61.2,7.291049383,6.284776119,0
2023/8/10 05:00,0,718.6,225.9,429.4,120.3,0,0,495.8,27.87911111,19.72705882,58.3,7.291358025,6.271791045,0
2023/8/10 06:00,147.4,713.6,323.8,427.7,240,0,0,494.9,27.77422222,19.84411765,48.1,7.291666667,6.25880597,0
2023/8/10 07:00,235.7,722.6,231.6,425.7,0,0,0,494.4,27.66933333,19.96117647,50.4,7.291975309,6.245820896,0
2023/8/10 08:00,243,727.5,242,433.5,0,0,0,496.6,27.56444444,20.07823529,57.4,7.292283951,6.232835821,0
2023/8/10 09:00,555.2,828.9,329.6,428.1,137.9,104.8,0,493.9,27.45955556,20.19529412,45.7,7.292592593,6.219850746,0
2023/8/10 10:00,576.2,830.3,52,428.4,140.8,0,0,497.2,27.35466667,20.31235294,44.9,7.292901235,6.206865672,0
2023/8/10 11:00,596.3,841.2,56.3,430.1,140.7,0,0,494.7,27.24977778,20.42941176,44.1,7.293209877,6.193880597,0
2023/8/10 12:00,183.7,836.1,52.1,426.2,0,0,0,491.7,27.14488889,20.54647059,46.5,7.293518519,6.180895522,0
2023/8/10 13:00,353,855.8,61.9,431.9,0,0,132.3,497,27.04,20.66352941,46.1,7.29382716,6.167910448,0
2023/8/10 14:00,608.4,894.5,212.5,430.1,241.8,225.1,132.3,496.6,26.93511111,20.78058824,42.6,7.294135802,6.154925373,0
2023/8/10 15:00,593.7,898.8,345.1,422.7,241.2,316.9,132.3,532.1,26.83022222,20.89764706,45.3,7.294444444,6.141940299,0
2023/8/10 16:00,597.7,899.9,356.9,428.3,238.8,324.2,132,658.8,26.72533333,21.01470588,44.2,7.294753086,6.128955224,0
2023/8/10 17:00,597.3,901.8,328,426.5,239,307.5,45.8,741.3,26.62044444,21.13176471,50.9,7.295061728,6.115970149,0
2023/8/10 18:00,600.8,902.3,343,430.3,239.9,320.8,130.4,864.5,26.51555556,21.24882353,49,7.29537037,6.102985075,0
2023/8/10 19:00,792.2,905.2,354.6,429.1,239.7,505.9,131.4,951.6,26.41066667,21.36588235,38.6,7.295679012,6.09,0
2023/8/10 20:00,779.6,902,351.7,424.3,239.5,492.8,131.3,906.8,26.30577778,21.48294118,40.2,7.295987654,6.077014925,0
2023/8/10 21:00,790.4,902.9,359.5,429.9,239.7,493.7,131.2,906.5,26.20088889,21.6,17.7,7.296296296,6.064029851,0
2023/8/10 22:00,779.1,906,352.9,429.2,239.8,489.9,131.2,1007.1,26.096,21.69638783,45.7,7.296604938,6.051044776,0
2023/8/10 23:00,771.4,907.6,350.3,428.7,239.5,499.9,131.2,1013.4,25.99111111,21.79277567,49.4,7.29691358,6.038059701,0
2023/8/11 00:00,597.1,908.8,352.4,429.1,239.6,470.6,130.9,1020.5,25.88622222,21.8891635,55.2,7.297222222,6.025074627,0
2023/8/11 01:00,597.4,903.8,275.6,422.8,129.2,309.9,0,1018.1,25.78133333,21.98555133,52.9,7.297530864,6.012089552,0
2023/8/11 02:00,599.6,991.7,287.2,429.2,130,36.2,0,1025.5,25.67644444,22.08193916,54.1,7.297839506,5.999104478,0
2023/8/11 03:00,600.6,996.1,293.3,429.1,129.4,0,0,1022,25.57155556,22.178327,55.1,7.298148148,5.986119403,0
2023/8/11 04:00,596.9,997.8,275.4,426.7,129.5,0,0,1022.9,25.46666667,22.27471483,56.8,7.29845679,5.973134328,0
2023/8/11 05:00,610.3,995.4,304,431,220.2,0,0,1028.7,25.36177778,22.37110266,54.4,7.298765432,5.960149254,0
2023/8/11 06:00,602.7,994.1,288.4,429.4,213.3,0,0,1023.3,25.25688889,22.46749049,47.5,7.299074074,5.947164179,0
2023/8/11 07:00,601.1,998.1,290.5,430.4,208.5,0,0,1021.2,25.152,22.56387833,50.4,7.299382716,5.934179104,0
2023/8/11 08:00,609,891.9,284,429.5,209.6,0,0,1025.9,25.04711111,22.66026616,53.2,7.299691358,5.92119403,0
2023/8/11 09:00,602.1,854.9,271.8,423.2,201.8,225.4,0,1023.6,24.94222222,22.75665399,43.7,7.3,5.908208955,0
2023/8/11 10:00,599.6,852.4,273.7,424.2,201.7,221.7,0,1018.4,24.83733333,22.85304183,53.6,0.5,5.895223881,0
2023/8/11 11:00,603.3,857,302.4,429.7,221.3,227.8,0,1024.6,24.73244444,22.94942966,53.5,0.521655629,5.882238806,0
2023/8/11 12:00,145.8,845.1,235.4,423.4,177.4,0,0,1020.9,24.62755556,23.04581749,56.2,0.543311258,5.869253731,0
2023/8/11 13:00,157.5,859.9,205.4,433,133.9,0,64.7,1027.2,24.52266667,23.14220532,56.4,0.564966887,5.856268657,0
2023/8/11 14:00,599.7,862.7,323.2,427.7,215.4,490.9,131.4,1021.9,24.41777778,23.23859316,58.6,0.586622517,5.843283582,0
2023/8/11 15:00,601.1,861.9,305.5,427.3,208.1,504.9,131.3,1023.6,24.31288889,23.33498099,58.2,0.608278146,5.830298507,0
2023/8/11 16:00,599.7,862.1,309.3,428.3,207.3,502.8,131.7,1024.1,24.208,23.43136882,54.9,0.629933775,5.817313433,0
2023/8/11 17:00,597.4,920.8,263.4,428.1,124.5,309.7,0,1026.2,24.10311111,23.52775665,58,0.651589404,5.804328358,0
2023/8/11 18:00,600.4,923.5,283.9,429.2,130.6,333,66.9,1025.3,23.99822222,23.62414449,56.7,0.673245033,5.791343284,0
2023/8/11 19:00,600.2,922.6,353.6,428.3,230.3,504.3,133.4,1024.2,23.89333333,23.72053232,42.1,0.694900662,5.778358209,0
2023/8/11 20:00,625.9,921.1,359.6,430.4,235.7,501.3,133.5,1019.8,23.78844444,23.81692015,43.7,0.716556291,5.765373134,0
2023/8/11 21:00,656,923,358.4,429.7,237.4,512.7,133.4,1021.7,23.68355556,23.91330798,49.6,0.738211921,5.75238806,0
2023/8/11 22:00,642.6,935.3,347.6,428.5,230.5,508.7,133.1,1021.8,23.57866667,24.00969582,46.6,0.75986755,5.739402985,0
2023/8/11 23:00,681.3,933.1,351,428.5,232.1,507.8,133.2,1020.7,23.47377778,24.10608365,47.6,0.781523179,5.72641791,0
2023/8/12 00:00,671,935.8,322.4,427.2,212.5,503.1,131,1020.9,23.36888889,24.20247148,56.2,0.803178808,5.713432836,0
2023/8/12 01:00,703.1,935,194.4,424.2,125.9,473.4,0,1019.7,23.264,24.29885932,60.6,0.824834437,5.700447761,0
2023/8/12 02:00,690.4,940.8,166.1,429.2,0,152.9,0,1023.1,23.15911111,24.39524715,61.8,0.846490066,5.687462687,0
2023/8/12 03:00,696.5,936.1,175.5,425.8,0,0,0,1018.2,23.05422222,24.49163498,60.6,0.868145695,5.674477612,0
2023/8/12 04:00,643.7,939.5,158.7,426.7,0,0,0,1017.7,22.94933333,24.58802281,61,0.889801325,5.661492537,0
2023/8/12 05:00,747.2,941.3,255.5,428.1,0,0,0,1025.7,22.84444444,24.68441065,46.6,0.911456954,5.648507463,0
2023/8/12 06:00,760.2,940.3,52.3,431.3,120.6,0,0,1023.6,22.73955556,24.78079848,45.5,0.933112583,5.635522388,0
2023/8/12 07:00,219.2,941.4,52.4,427.8,78.5,0,0,1026.5,22.63466667,24.87718631,46.6,0.954768212,5.622537313,0
2023/8/12 08:00,244.9,942.2,52,431.4,99.7,0,0,1021.8,22.52977778,24.97357414,48.8,0.976423841,5.609552239,0
2023/8/12 09:00,244.2,943.7,0,428.6,0,0,0,1027.5,22.42488889,25.06996198,48.4,0.99807947,5.596567164,0
2023/8/12 10:00,241.6,938.1,0,426.8,0,0,0,1025.7,22.32,25.16634981,49.9,1.019735099,5.58358209,0
2023/8/12 11:00,0,942.6,0,429.9,0,0,0,1024.3,22.21511111,25.26273764,51.7,1.041390728,5.570597015,0
2023/8/12 12:00,0,943,0,429.7,0,0,0,1026.1,22.11022222,25.35912548,54.4,1.063046358,5.55761194,0
2023/8/12 13:00,0,919,0,418.2,0,0,0,1014.2,22.00533333,25.45551331,52.8,1.084701987,5.544626866,0
2023/8/12 14:00,301.5,942.6,0,430.2,0,0,0,1023.8,21.90044444,25.55190114,46.9,1.106357616,5.531641791,0
2023/8/12 15:00,479.6,944.3,0,429.9,0,0,0,1024.8,21.79555556,25.64828897,57.4,1.128013245,5.518656716,0
2023/8/12 16:00,629,946,0,428.1,0,0,0,1017.9,21.69066667,25.74467681,51.2,1.149668874,5.505671642,0
2023/8/12 17:00,720.5,951.5,0,430.4,0,0,0,1029.8,21.58577778,25.84106464,58,1.171324503,5.492686567,0
2023/8/12 18:00,687.2,944,0,425,0,0,0,1018.8,21.48088889,25.93745247,54.1,1.192980132,5.479701493,0
2023/8/12 19:00,602.4,931.5,232.6,425.2,193.7,326.9,131.7,1014.3,21.376,26.0338403,39.4,1.214635762,5.466716418,0
2023/8/12 20:00,740.5,1108.3,240.7,429.6,188.7,328.3,131.8,1020.5,21.27111111,26.13022814,37.8,1.236291391,5.453731343,0
2023/8/12 21:00,740.3,1104.1,232.6,422.2,170,320.2,131.7,1018.3,21.16622222,26.22661597,40.7,1.25794702,5.440746269,0
2023/8/12 22:00,741.2,1108.6,239.2,432.1,197.9,223.7,66.3,1018,21.06133333,26.3230038,44.2,1.279602649,5.427761194,0
2023/8/12 23:00,740.6,1109,239.2,428.8,202.7,107.8,67.3,1018.7,20.95644444,26.41939163,43.5,1.301258278,5.414776119,0
2023/8/13 00:00,605,1107.5,240.9,430.1,197.6,109,0,1021.4,20.85155556,26.51577947,46.3,1.322913907,5.401791045,0
2023/8/13 01:00,447.3,1127.6,100.9,423.8,123.7,0,0,1012,20.74666667,26.6121673,48.2,1.344569536,5.38880597,0
2023/8/13 02:00,463.8,1141.3,119.2,429.3,130.1,0,0,1016,20.64177778,26.70855513,49.6,1.366225166,5.375820896,0
2023/8/13 03:00,462.7,1133,119.1,428.8,0,0,0,1016.5,20.53688889,26.80494297,50.7,1.387880795,5.362835821,0
2023/8/13 04:00,195.1,1142.1,104.5,426.2,0,0,0,1016.5,20.432,26.9013308,53.3,1.409536424,5.349850746,0
2023/8/13 05:00,0,1140.6,59.3,432.7,0,0,0,1015.8,20.32711111,26.99771863,53.5,1.431192053,5.336865672,0
2023/8/13 06:00,0,1167.1,55.3,428.6,0,0,0,1018.3,20.22222222,27.09410646,44.4,1.452847682,5.323880597,0
2023/8/13 07:00,0,1169.7,0,432.7,0,0,0,1019.3,20.11733333,27.1904943,41.5,1.474503311,5.310895522,0
2023/8/13 08:00,0,1168.4,0,431.1,0,0,0,1016.6,20.01244444,27.28688213,44.4,1.49615894,5.297910448,0
2023/8/13 09:00,0,1172.4,0,429.9,0,0,0,1014.8,19.90755556,27.38326996,48.2,1.51781457,5.284925373,0
2023/8/13 10:00,0,1167.9,57.7,432.4,0,0,0,1019.9,19.80266667,27.47965779,49.4,1.539470199,5.271940299,0
2023/8/13 11:00,0,1173.9,58.8,432.5,0,0,0,1022.3,19.69777778,27.57604563,50.8,1.561125828,5.258955224,0
2023/8/13 12:00,0,1127.8,47.9,422.4,0,0,0,1001,19.59288889,27.67243346,51.6,1.582781457,5.245970149,0
2023/8/13 13:00,0,1172.9,59.8,433,0,0,0,1019.4,19.488,27.76882129,49.1,1.604437086,5.232985075,0
2023/8/13 14:00,484,1172.5,227.3,431.3,0,0,0,1024.6,19.38311111,27.86520913,49.1,1.626092715,5.22,0
2023/8/13 15:00,729.3,1174.3,228.9,429.2,0,0,0,1020,19.27822222,27.96159696,47.4,1.647748344,5.207014925,0
2023/8/13 16:00,728,1173.7,234.7,430.9,0,0,0,1020.1,19.17333333,28.05798479,45.4,1.669403974,5.194029851,0
2023/8/13 17:00,723.6,1167.3,226.1,426.2,0,0,0,1010,19.06844444,28.15437262,46.2,1.691059603,5.181044776,0
2023/8/13 18:00,729.7,1164.6,221.9,426.2,0,0,0,1013.2,18.96355556,28.25076046,47.5,1.712715232,5.168059701,0
2023/8/13 19:00,972.6,1177.1,225,431.7,238.2,0,131.6,1016.8,18.85866667,28.34714829,21.4,1.734370861,5.155074627,0
2023/8/13 20:00,976,1173.7,280.7,432.5,240.2,498.8,131.7,1011.2,18.75377778,28.44353612,20.9,1.75602649,5.142089552,0
2023/8/13 21:00,968.7,1173.2,223.4,424.7,230.6,478.8,131.8,1009.6,18.64888889,28.53992395,35.7,1.777682119,5.129104478,0
2023/8/13 22:00,972.8,1174.9,230.6,430.5,225.2,506,131.6,1010.5,18.544,28.63631179,37.6,1.799337748,5.116119403,0
2023/8/13 23:00,975.6,1174.1,237.7,431.5,234.5,517.4,131.4,1015.5,18.43911111,28.73269962,46.7,1.820993377,5.103134328,0
2023/8/14 00:00,955.2,1175.2,283.9,420.5,214.9,504.6,131.8,1011.1,18.33422222,28.82908745,51.1,1.842649007,5.090149254,0
2023/8/14 01:00,792,1200.3,164.5,429,120.5,107.5,0,1010.4,18.22933333,28.92547529,47.8,1.864304636,5.077164179,0
2023/8/14 02:00,451.6,1200.5,105.3,428.9,74.3,0,0,1042.6,18.12444444,29.02186312,50.6,1.885960265,5.064179104,0
2023/8/14 03:00,0,1200.8,0,428.8,0,0,0,1044.1,18.01955556,29.11825095,52.3,1.907615894,5.05119403,0
2023/8/14 04:00,0,1200.7,0,426.2,0,0,0,1034.2,17.91466667,29.21463878,51.6,1.929271523,5.038208955,0
2023/8/14 05:00,0,1199.4,0,430.8,0,0,0,1045,17.80977778,29.31102662,52.7,1.950927152,5.025223881,0
2023/8/14 06:00,0,1201,0,427.7,0,0,0,1040.8,17.70488889,29.40741445,45.9,1.972582781,5.012238806,0
