tech,zone,year,month,hour,unit,value
354_Solar,system,2011,1,16,fraction,0.0
354_Solar,system,2011,1,17,fraction,0.0
354_Solar,system,2011,1,18,fraction,0.0
354_Solar,system,2011,1,19,fraction,0.0
354_Solar,system,2011,1,20,fraction,0.0
354_Solar,system,2011,1,21,fraction,0.0
354_Solar,system,2011,1,22,fraction,0.0
354_Solar,system,2011,1,23,fraction,0.0
354_Solar,system,2011,1,24,fraction,0.0
355_Solar,system,2011,1,1,fraction,0.0
355_Solar,system,2011,1,2,fraction,0.0
355_Solar,system,2011,1,3,fraction,0.0
355_Solar,system,2011,1,4,fraction,0.0
355_Solar,system,2011,1,5,fraction,0.0
355_Solar,system,2011,1,6,fraction,0.0
355_Solar,system,2011,1,7,fraction,0.0
355_Solar,system,2011,1,8,fraction,0.0
355_Solar,system,2011,1,9,fraction,0.0
355_Solar,system,2011,1,10,fraction,0.352846510225
355_Solar,system,2011,1,11,fraction,0.403441237848
355_Solar,system,2011,1,12,fraction,0.384151219826
355_Solar,system,2011,1,13,fraction,0.119155872671
355_Solar,system,2011,1,14,fraction,0.0868828955582
355_Solar,system,2011,1,15,fraction,0.0326743257672
355_Solar,system,2011,1,16,fraction,0.0
355_Solar,system,2011,1,17,fraction,0.0
355_Solar,system,2011,1,18,fraction,0.0
355_Solar,system,2011,1,19,fraction,0.0
355_Solar,system,2011,1,20,fraction,0.0
355_Solar,system,2011,1,21,fraction,0.0
355_Solar,system,2011,1,22,fraction,0.0
355_Solar,system,2011,1,23,fraction,0.0
355_Solar,system,2011,1,24,fraction,0.0
356_Solar,system,2011,1,1,fraction,0.0
356_Solar,system,2011,1,2,fraction,0.0
356_Solar,system,2011,1,3,fraction,0.0
356_Solar,system,2011,1,4,fraction,0.0
356_Solar,system,2011,1,5,fraction,0.0
356_Solar,system,2011,1,6,fraction,0.0
356_Solar,system,2011,1,7,fraction,0.0
356_Solar,system,2011,1,8,fraction,0.0
356_Solar,system,2011,1,9,fraction,0.0
356_Solar,system,2011,1,10,fraction,0.352749546665
356_Solar,system,2011,1,11,fraction,0.405213941981
356_Solar,system,2011,1,12,fraction,0.389939673654
356_Solar,system,2011,1,13,fraction,0.133243466349
356_Solar,system,2011,1,14,fraction,0.0990706833038
356_Solar,system,2011,1,15,fraction,0.0330154941773
356_Solar,system,2011,1,16,fraction,0.0
356_Solar,system,2011,1,17,fraction,0.0
356_Solar,system,2011,1,18,fraction,0.0
356_Solar,system,2011,1,19,fraction,0.0
356_Solar,system,2011,1,20,fraction,0.0
356_Solar,system,2011,1,21,fraction,0.0
