zone,year,month,hour,unit,value
system,2016,1,7322,MW,3627.1400000000003
system,2016,1,7323,MW,3627.1400000000003
system,2016,1,7324,MW,3627.1400000000003
system,2016,1,7325,MW,3627.1400000000003
system,2016,1,7326,MW,3627.1400000000003
system,2016,1,7327,MW,3627.1400000000003
system,2016,1,7328,MW,3627.1400000000003
system,2016,1,7329,MW,3627.1400000000003
system,2016,1,7330,MW,3627.1400000000003
system,2016,1,7331,MW,3627.1400000000003
system,2016,1,7332,MW,3627.1400000000003
system,2016,1,7333,MW,3627.1400000000003
system,2016,1,7334,MW,3627.1400000000003
system,2016,1,7335,MW,3627.1400000000003
system,2016,1,7336,MW,3627.1400000000003
system,2016,1,7337,MW,3627.1400000000003
system,2016,1,7338,MW,3627.1400000000003
system,2016,1,7339,MW,3627.1400000000003
system,2016,1,7340,MW,3627.1400000000003
system,2016,1,7341,MW,3627.1400000000003
system,2016,1,7342,MW,3627.1400000000003
system,2016,1,7343,MW,3627.1400000000003
system,2016,1,7344,MW,3627.1400000000003
system,2016,1,7345,MW,3669.020000000001
system,2016,1,7346,MW,3669.020000000001
system,2016,1,7347,MW,3669.020000000001
system,2016,1,7348,MW,3669.020000000001
system,2016,1,7349,MW,3669.020000000001
system,2016,1,7350,MW,3669.020000000001
system,2016,1,7351,MW,3669.020000000001
system,2016,1,7352,MW,3669.020000000001
system,2016,1,7353,MW,3669.020000000001
system,2016,1,7354,MW,3669.020000000001
system,2016,1,7355,MW,3669.020000000001
system,2016,1,7356,MW,3669.020000000001
system,2016,1,7357,MW,3669.020000000001
system,2016,1,7358,MW,3669.020000000001
system,2016,1,7359,MW,3669.020000000001
system,2016,1,7360,MW,3669.020000000001
system,2016,1,7361,MW,3669.020000000001
system,2016,1,7362,MW,3669.020000000001
system,2016,1,7363,MW,3669.020000000001
system,2016,1,7364,MW,3669.020000000001
system,2016,1,7365,MW,3669.020000000001
system,2016,1,7366,MW,3669.020000000001
system,2016,1,7367,MW,3669.020000000001
system,2016,1,7368,MW,3669.020000000001
system,2016,1,7369,MW,3708.23
system,2016,1,7370,MW,3708.23
system,2016,1,7371,MW,3708.23
system,2016,1,7372,MW,3708.23
system,2016,1,7373,MW,3708.23
system,2016,1,7374,MW,3708.23
system,2016,1,7375,MW,3708.23
system,2016,1,7376,MW,3708.23
system,2016,1,7377,MW,3708.23
system,2016,1,7378,MW,3708.23
system,2016,1,7379,MW,3708.23
system,2016,1,7380,MW,3708.23
system,2016,1,7381,MW,3708.23
system,2016,1,7382,MW,3708.23
system,2016,1,7383,MW,3708.23
system,2016,1,7384,MW,3708.23
system,2016,1,7385,MW,3708.23
system,2016,1,7386,MW,3708.23
system,2016,1,7387,MW,3708.23
system,2016,1,7388,MW,3708.23
system,2016,1,7389,MW,3708.23
system,2016,1,7390,MW,3708.23
system,2016,1,7391,MW,3708.23
system,2016,1,7392,MW,3708.23
system,2016,1,7393,MW,3516.5700000000006
system,2016,1,7394,MW,3516.5700000000006
system,2016,1,7395,MW,3516.5700000000006
system,2016,1,7396,MW,3516.5700000000006
system,2016,1,7397,MW,3516.5700000000006
